Response ID,What year were you born?,What is your gender?,Which of the following best describes your industry?,Which of the following best describes your industry? (Detailed),Which of the following best describes your current occupation?,Which of the following best describes your current occupation? (Detailed),How many people are currently employed by your organisation?,Do you manage people as part of your current occupation?,Which of the following best describes your household?,How long have you been in your current job?,Metro / Regional,"Thinking about your current job, how much of your time did you spend remote working last year?","Thinking about remote working last year, how strongly do you agree or disagree with the following statements? - My organisation encouraged people to work remotely","Thinking about remote working last year, how strongly do you agree or disagree with the following statements? - My organisation was well prepared for me to work remotely","Thinking about remote working last year, how strongly do you agree or disagree with the following statements? - It was common for people in my organisation to work remotely","Thinking about remote working last year, how strongly do you agree or disagree with the following statements? - It was easy to get permission to work remotely","Thinking about remote working last year, how strongly do you agree or disagree with the following statements? - I could easily collaborate with colleagues when working remotely","Thinking about remote working last year, how strongly do you agree or disagree with the following statements? - I would recommend remote working to others",How much of your time would you have preferred to work remotely last year?,"Thinking about your current job, how much of your time did you spend remote working in the last 3 months?","Thinking about remote working in the last 3 months, how strongly do you agree or disagree with the following statements? - My organisation encouraged people to work remotely","Thinking about remote working in the last 3 months, how strongly do you agree or disagree with the following statements? - My organisation was well prepared for me to work remotely","Thinking about remote working in the last 3 months, how strongly do you agree or disagree with the following statements? - It was common for people in my organisation to work remotely","Thinking about remote working in the last 3 months, how strongly do you agree or disagree with the following statements? - It was easy to get permission to work remotely","Thinking about remote working in the last 3 months, how strongly do you agree or disagree with the following statements? - I could easily collaborate with colleagues when working remotely","Thinking about remote working in the last 3 months, how strongly do you agree or disagree with the following statements? - I would recommend remote working to others",How much of your time would you have preferred to work remotely in the last 3 months?,"Imagine that COVID-19 is cured or eradicated. Going forward, how much of your time would you prefer to work remotely?",Imagine that COVID-19 is cured or eradicated.  How likely would you consider the following statements? - My employer would encourage more remote working,Imagine that COVID-19 is cured or eradicated.  How likely would you consider the following statements? - My employer would make changes to support remote working,Imagine that COVID-19 is cured or eradicated.  How likely would you consider the following statements? - I would have more choice about whether I work remotely,"This question is about your productivity. Productivity means what you produce for each hour that you work. It includes the amount of work you achieve each hour, and the quality of your work each hour.  
Please compare your productivity when you work remotely to when you work at your employers workplace.  
Roughly how productive are you, each hour, when you work remotely?","On a day when you attend your employer's workplace, how many hours would you spend doing the following activities? - Preparing for work and commuting","On a day when you attend your employer's workplace, how many hours would you spend doing the following activities? - Working","On a day when you attend your employer's workplace, how many hours would you spend doing the following activities? - Personal and family time","On a day when you attend your employer's workplace, how many hours would you spend doing the following activities? - Caring and domestic responsibilities","On a day when you do remote work, how many hours would you spend doing the following activities? - Preparing for work and commuting","On a day when you do remote work, how many hours would you spend doing the following activities? - Working","On a day when you do remote work, how many hours would you spend doing the following activities? - Personal and family time","On a day when you do remote work, how many hours would you spend doing the following activities? - Caring and domestic responsibilities","From the following, please select the most significant barrier to doing your work remotely - Connectivity (internet connection) ; Feeling left out and/or isolated ; Poor management ; IT equipment (computer, printer, etc.) ; Difficulty collaborating remotely ; Caring responsibilities","From the following, please select the least significant barrier to doing your work remotely - Connectivity (internet connection) ; Feeling left out and/or isolated ; Poor management ; IT equipment (computer, printer, etc.) ; Difficulty collaborating remotely ; Caring responsibilities","From the following, please select the most significant barrier to doing your work remotely - Connectivity (internet connection) ; Feeling left out and/or isolated ; Poor management ; Cyber security ; Lack of motivation ; Lack of motivation","From the following, please select the least significant barrier to doing your work remotely - Connectivity (internet connection) ; Feeling left out and/or isolated ; Poor management ; Cyber security ; Lack of motivation ; Lack of motivation","From the following, please select the most significant barrier to doing your work remotely - Connectivity (internet connection) ; Feeling left out and/or isolated ; Poor management ; My organisation's software and systems ; My workspace (e.g. suitable chair, lighting, noise levels, facilities) ; I have tasks that can't be done remotely","From the following, please select the least significant barrier to doing your work remotely - Connectivity (internet connection) ; Feeling left out and/or isolated ; Poor management ; My organisation's software and systems ; My workspace (e.g. suitable chair, lighting, noise levels, facilities) ; I have tasks that can't be done remotely","From the following, please select the most significant barrier to doing your work remotely - Connectivity (internet connection) ; Feeling left out and/or isolated ; Poor management ; Lack of remote working skills ; My living situation (e.g. location, home size, who I live with) ; Management discourages remote working","From the following, please select the least significant barrier to doing your work remotely - Connectivity (internet connection) ; Feeling left out and/or isolated ; Poor management ; Lack of remote working skills ; My living situation (e.g. location, home size, who I live with) ; Management discourages remote working","From the following, please select the most significant barrier to doing your work remotely - IT equipment (computer, printer, etc.) ; Difficulty collaborating remotely ; Caring responsibilities ; Cyber security ; Lack of motivation ; Lack of motivation","From the following, please select the least significant barrier to doing your work remotely - IT equipment (computer, printer, etc.) ; Difficulty collaborating remotely ; Caring responsibilities ; Cyber security ; Lack of motivation ; Lack of motivation","From the following, please select the most significant barrier to doing your work remotely - IT equipment (computer, printer, etc.) ; Difficulty collaborating remotely ; Caring responsibilities ; My organisation's software and systems ; My workspace (e.g. suitable chair, lighting, noise levels, facilities) ; I have tasks that can't be done remotely","From the following, please select the least significant barrier to doing your work remotely - IT equipment (computer, printer, etc.) ; Difficulty collaborating remotely ; Caring responsibilities ; My organisation's software and systems ; My workspace (e.g. suitable chair, lighting, noise levels, facilities) ; I have tasks that can't be done remotely","From the following, please select the most significant barrier to doing your work remotely - IT equipment (computer, printer, etc.) ; Difficulty collaborating remotely ; Caring responsibilities ; Lack of remote working skills ; My living situation (e.g. location, home size, who I live with) ; Management discourages remote working","From the following, please select the least significant barrier to doing your work remotely - IT equipment (computer, printer, etc.) ; Difficulty collaborating remotely ; Caring responsibilities ; Lack of remote working skills ; My living situation (e.g. location, home size, who I live with) ; Management discourages remote working","From the following, please select the most significant barrier to doing your work remotely - Cyber security ; Lack of motivation ; Lack of motivation ; My organisation's software and systems ; My workspace (e.g. suitable chair, lighting, noise levels, facilities) ; I have tasks that can't be done remotely","From the following, please select the least significant barrier to doing your work remotely - Cyber security ; Lack of motivation ; Lack of motivation ; My organisation's software and systems ; My workspace (e.g. suitable chair, lighting, noise levels, facilities) ; I have tasks that can't be done remotely","From the following, please select the most significant barrier to doing your work remotely - Cyber security ; Lack of motivation ; Lack of motivation ; Lack of remote working skills ; My living situation (e.g. location, home size, who I live with) ; Management discourages remote working","From the following, please select the least significant barrier to doing your work remotely - Cyber security ; Lack of motivation ; Lack of motivation ; Lack of remote working skills ; My living situation (e.g. location, home size, who I live with) ; Management discourages remote working","From the following, please select the most significant barrier to doing your work remotely - My organisation's software and systems ; My workspace (e.g. suitable chair, lighting, noise levels, facilities) ; I have tasks that can't be done remotely ; Lack of remote working skills ; My living situation (e.g. location, home size, who I live with) ; Management discourages remote working","From the following, please select the least significant barrier to doing your work remotely - My organisation's software and systems ; My workspace (e.g. suitable chair, lighting, noise levels, facilities) ; I have tasks that can't be done remotely ; Lack of remote working skills ; My living situation (e.g. location, home size, who I live with) ; Management discourages remote working",Compare remote working to working at your employers workplace. Select the best aspect of remote working for you - Managing my family responsibilities ; My working relationships ; Preparing for work and commuting ; The number of hours  I work ; My work-life balance ; My on-the-job learning opportunities,Compare remote working to working at your employers workplace. Select the worst aspect of remote working for you - Managing my family responsibilities ; My working relationships ; Preparing for work and commuting ; The number of hours  I work ; My work-life balance ; My on-the-job learning opportunities,Compare remote working to working at your employers workplace. Select the best aspect of remote working for you - Managing my family responsibilities ; My working relationships ; Preparing for work and commuting ; Managing my personal commitments ; My opportunities to socialise ; My mental wellbeing,Compare remote working to working at your employers workplace. Select the worst aspect of remote working for you - Managing my family responsibilities ; My working relationships ; Preparing for work and commuting ; Managing my personal commitments ; My opportunities to socialise ; My mental wellbeing,Compare remote working to working at your employers workplace. Select the best aspect of remote working for you - Managing my family responsibilities ; My working relationships ; Preparing for work and commuting ; My daily expenses ; My personal relationships ; My job satisfaction,Compare remote working to working at your employers workplace. Select the worst aspect of remote working for you - Managing my family responsibilities ; My working relationships ; Preparing for work and commuting ; My daily expenses ; My personal relationships ; My job satisfaction,Compare remote working to working at your employers workplace. Select the best aspect of remote working for you - The number of hours  I work ; My work-life balance ; My on-the-job learning opportunities ; Managing my personal commitments ; My opportunities to socialise ; My mental wellbeing,Compare remote working to working at your employers workplace. Select the worst aspect of remote working for you - The number of hours  I work ; My work-life balance ; My on-the-job learning opportunities ; Managing my personal commitments ; My opportunities to socialise ; My mental wellbeing,Compare remote working to working at your employers workplace. Select the best aspect of remote working for you - The number of hours  I work ; My work-life balance ; My on-the-job learning opportunities ; My daily expenses ; My personal relationships ; My job satisfaction,Compare remote working to working at your employers workplace. Select the worst aspect of remote working for you - The number of hours  I work ; My work-life balance ; My on-the-job learning opportunities ; My daily expenses ; My personal relationships ; My job satisfaction,Compare remote working to working at your employers workplace. Select the best aspect of remote working for you - Managing my personal commitments ; My opportunities to socialise ; My mental wellbeing ; My daily expenses ; My personal relationships ; My job satisfaction,Compare remote working to working at your employers workplace. Select the worst aspect of remote working for you - Managing my personal commitments ; My opportunities to socialise ; My mental wellbeing ; My daily expenses ; My personal relationships ; My job satisfaction
1350,1990,Feminino,"Professional, Scientific and Technical Services",Computer System Design and Related Services,Managers,Specialist Managers,Entre 20 e 199,Sim,Casal sem filhos dependentes,Between 6 and 12 months,Metropolitana,20%,Nem concordo nem discordo,Nem concordo nem discordo,Concordo em parte,Concordo em parte,Nem concordo nem discordo,Concordo em parte,20%,90%,Concordo totalmente,Concordo em parte,Concordo totalmente,Concordo totalmente,Concordo em parte,Concordo em parte,90%,60%,Concordo em parte,Concordo totalmente,Concordo totalmente,Im 20% more productive when working remotely,1.5,7.5,3,1,0.5,9.0,4.0,0.5,Conectividade (conexão à internet),"Equipamento de TI (computador, impressora, etc.)",Falta de motivação,Conectividade (conexão à internet),"Meu espaço de trabalho (ex. cadeira adequada, iluminação, níveis de ruído, instalações)",Gestão inadequada,"Minha situação de vida (ex. localização, tamanho da casa, com quem vivo)",Gestão inadequada,Falta de motivação,Responsabilidades de cuidado,"Meu espaço de trabalho (ex. cadeira adequada, iluminação, níveis de ruído, instalações)","Equipamento de TI (computador, impressora, etc.)","Minha situação de vida (ex. localização, tamanho da casa, com quem vivo)",Responsabilidades de cuidado,"Minha situação de vida (ex. localização, tamanho da casa, com quem vivo)",Software e sistemas da minha organização,Falta de motivação,Falta de habilidades de trabalho remoto,Falta de motivação,Software e sistemas da minha organização,Meu equilíbrio vida-trabalho,Meus relacionamentos de trabalho,Gestão de meus compromissos pessoais,Meus relacionamentos de trabalho,Minhas despesas diárias,Meus relacionamentos de trabalho,Meu equilíbrio vida-trabalho,O número de horas que trabalho,Minhas despesas diárias,O número de horas que trabalho,Gestão de meus compromissos pessoais,Meu bem-estar mental
1351,1964,Masculino,Other Services,Personal and Other Services,Managers,Specialist Managers,Entre 20 e 199,Sim,Casal com filhos dependentes,Between 1 and 5 years,Metropolitana,Menos de 10% do meu tempo,Concordo em parte,Concordo em parte,Concordo em parte,Concordo totalmente,Concordo em parte,Nem concordo nem discordo,40%,80%,Concordo totalmente,Concordo totalmente,Concordo totalmente,Concordo totalmente,Concordo em parte,Concordo totalmente,80%,60%,Concordo em parte,Concordo em parte,Concordo em parte,Im 30% more productive when working remotely,1.5,9,3,0.5,0.25,9.0,4.0,1.0,Dificuldade em colaborar remotamente,"Equipamento de TI (computador, impressora, etc.)",Gestão inadequada,Falta de motivação,Tenho tarefas que não podem ser feitas remotamente,Sentimento de exclusão e/ou isolamento,Conectividade (conexão à internet),Sentimento de exclusão e/ou isolamento,"Equipamento de TI (computador, impressora, etc.)",Responsabilidades de cuidado,Tenho tarefas que não podem ser feitas remotamente,"Meu espaço de trabalho (ex. cadeira adequada, iluminação, níveis de ruído, instalações)",Dificuldade em colaborar remotamente,Falta de habilidades de trabalho remoto,A gestão desencoraja o trabalho remoto,"Meu espaço de trabalho (ex. cadeira adequada, iluminação, níveis de ruído, instalações)",Falta de motivação,Falta de motivação,Falta de motivação,Falta de habilidades de trabalho remoto,Meu equilíbrio vida-trabalho,Meus relacionamentos de trabalho,Gestão de minhas responsabilidades familiares,Meus relacionamentos de trabalho,Meus relacionamentos pessoais,Meus relacionamentos de trabalho,Meu equilíbrio vida-trabalho,Minhas oportunidades de aprendizado no trabalho,Meu equilíbrio vida-trabalho,Minhas oportunidades de aprendizado no trabalho,Gestão de meus compromissos pessoais,Meus relacionamentos pessoais
1352,1998,Feminino,Accommodation and Food Services,Accommodation,Managers,"Hospitality, Retail and Service Managers",More than 200,Sim,Casal sem filhos dependentes,Between 1 and 5 years,Metropolitana,50% - Passei cerca de metade do meu tempo trabalhando remotamente,Concordo em parte,Concordo em parte,Concordo em parte,Concordo totalmente,Concordo totalmente,Concordo em parte,50% - Cerca de metade do meu tempo,50% - Passei cerca de metade do meu tempo trabalhando remotamente,Concordo totalmente,Concordo totalmente,Concordo totalmente,Concordo totalmente,Concordo totalmente,Concordo em parte,100% - Todo o meu tempo,30%,Concordo totalmente,Concordo totalmente,Concordo totalmente,Im 30% less productive when working remotely,1,8,5,2,1.0,8.0,8.0,2.0,Conectividade (conexão à internet),Gestão inadequada,Conectividade (conexão à internet),Sentimento de exclusão e/ou isolamento,Conectividade (conexão à internet),Sentimento de exclusão e/ou isolamento,Conectividade (conexão à internet),Gestão inadequada,"Equipamento de TI (computador, impressora, etc.)",Dificuldade em colaborar remotamente,"Equipamento de TI (computador, impressora, etc.)",Responsabilidades de cuidado,"Equipamento de TI (computador, impressora, etc.)",Responsabilidades de cuidado,"Minha situação de vida (ex. localização, tamanho da casa, com quem vivo)",Tenho tarefas que não podem ser feitas remotamente,"Meu espaço de trabalho (ex. cadeira adequada, iluminação, níveis de ruído, instalações)",A gestão desencoraja o trabalho remoto,"Minha situação de vida (ex. localização, tamanho da casa, com quem vivo)",A gestão desencoraja o trabalho remoto,Meu equilíbrio vida-trabalho,Minhas oportunidades de aprendizado no trabalho,Gestão de meus compromissos pessoais,Minhas oportunidades de socializar,Gestão de minhas responsabilidades familiares,Minhas despesas diárias,Meu equilíbrio vida-trabalho,O número de horas que trabalho,Meu equilíbrio vida-trabalho,Minhas despesas diárias,Gestão de meus compromissos pessoais,Minhas despesas diárias
1353,1994,Masculino,Construction,Building Construction,Professionals,Arts and Media Professionals,Entre 5 e 19,Sim,Casal com filhos dependentes,Between 6 and 12 months,Metropolitana,40%,Concordo totalmente,Concordo em parte,Concordo totalmente,Concordo totalmente,Concordo totalmente,Concordo totalmente,40%,40%,Concordo totalmente,Concordo em parte,Concordo totalmente,Concordo em parte,Concordo totalmente,Concordo em parte,40%,40%,Concordo em parte,Concordo totalmente,Concordo em parte,Im 50% more productive when working remotely (or more),3,8,8,5,3.0,8.0,6.0,7.0,Gestão inadequada,"Equipamento de TI (computador, impressora, etc.)",Gestão inadequada,Segurança cibernética,Gestão inadequada,Software e sistemas da minha organização,Gestão inadequada,Falta de habilidades de trabalho remoto,Responsabilidades de cuidado,Falta de motivação,Responsabilidades de cuidado,Software e sistemas da minha organização,Responsabilidades de cuidado,Falta de habilidades de trabalho remoto,A gestão desencoraja o trabalho remoto,Falta de motivação,Falta de motivação,Falta de habilidades de trabalho remoto,Falta de motivação,Falta de habilidades de trabalho remoto,Preparação para o trabalho e deslocamento,O número de horas que trabalho,Preparação para o trabalho e deslocamento,Gestão de meus compromissos pessoais,Preparação para o trabalho e deslocamento,Minhas despesas diárias,Minhas oportunidades de aprendizado no trabalho,Gestão de meus compromissos pessoais,Minhas oportunidades de aprendizado no trabalho,Minhas despesas diárias,Meu bem-estar mental,Meus relacionamentos pessoais
1354,1978,Feminino,Education and Training,Preschool and School Education,Community and personal service ,Carers and Aides,Entre 20 e 199,Não,Casal com filhos dependentes,More than 5 years,Metropolitana,30%,Concordo totalmente,Concordo totalmente,Discordo totalmente,Concordo totalmente,Concordo em parte,Discordo totalmente,I would not have preferred to work remotely ,Rarely or never ,,,,,,,I would not have preferred to work remotely ,I would prefer not to work remotely ,Discordo totalmente,Discordo totalmente,Discordo totalmente,Im 20% less productive when working remotely,1,7,2,2,0.5,6.0,3.0,2.0,Sentimento de exclusão e/ou isolamento,Conectividade (conexão à internet),Sentimento de exclusão e/ou isolamento,Conectividade (conexão à internet),Sentimento de exclusão e/ou isolamento,Conectividade (conexão à internet),Sentimento de exclusão e/ou isolamento,Conectividade (conexão à internet),Dificuldade em colaborar remotamente,Segurança cibernética,Tenho tarefas que não podem ser feitas remotamente,Responsabilidades de cuidado,Dificuldade em colaborar remotamente,"Minha situação de vida (ex. localização, tamanho da casa, com quem vivo)",A gestão desencoraja o trabalho remoto,"Meu espaço de trabalho (ex. cadeira adequada, iluminação, níveis de ruído, instalações)",Falta de motivação,"Minha situação de vida (ex. localização, tamanho da casa, com quem vivo)",Falta de motivação,"Minha situação de vida (ex. localização, tamanho da casa, com quem vivo)",Gestão de minhas responsabilidades familiares,Minhas oportunidades de aprendizado no trabalho,Gestão de minhas responsabilidades familiares,Minhas oportunidades de socializar,Gestão de minhas responsabilidades familiares,Minha satisfação no trabalho,Gestão de meus compromissos pessoais,Minhas oportunidades de aprendizado no trabalho,Meu equilíbrio vida-trabalho,Minhas oportunidades de aprendizado no trabalho,Meus relacionamentos pessoais,Minha satisfação no trabalho
1355,1992,Feminino,Accommodation and Food Services,Food and Beverage Services,Managers,"Hospitality, Retail and Service Managers",Entre 20 e 199,Sim,Single person,More than 5 years,Regional,10%,Discordo totalmente,Discordo totalmente,Concordo em parte,Discordo totalmente,Concordo em parte,Discordo em parte,I would not have preferred to work remotely ,80%,Discordo totalmente,Discordo totalmente,Concordo totalmente,Discordo totalmente,Concordo em parte,Concordo em parte,100% - Todo o meu tempo,80%,Discordo totalmente,Discordo totalmente,Discordo totalmente,Im 30% more productive when working remotely,1,11,2,2,0.25,5.0,5.0,5.0,Gestão inadequada,Conectividade (conexão à internet),Gestão inadequada,Falta de motivação,Gestão inadequada,Conectividade (conexão à internet),Gestão inadequada,"Minha situação de vida (ex. localização, tamanho da casa, com quem vivo)",Falta de motivação,Falta de motivação,Tenho tarefas que não podem ser feitas remotamente,"Meu espaço de trabalho (ex. cadeira adequada, iluminação, níveis de ruído, instalações)",A gestão desencoraja o trabalho remoto,Falta de habilidades de trabalho remoto,Dificuldade em colaborar remotamente,Falta de motivação,Tenho tarefas que não podem ser feitas remotamente,Falta de motivação,A gestão desencoraja o trabalho remoto,"Minha situação de vida (ex. localização, tamanho da casa, com quem vivo)",Meu equilíbrio vida-trabalho,Minhas oportunidades de aprendizado no trabalho,Meu bem-estar mental,Meus relacionamentos de trabalho,Minhas despesas diárias,Meus relacionamentos de trabalho,Meu equilíbrio vida-trabalho,Minhas oportunidades de aprendizado no trabalho,Meu equilíbrio vida-trabalho,Minhas oportunidades de aprendizado no trabalho,Meu bem-estar mental,Minhas oportunidades de socializar
1356,1989,Feminino,Manufacturing,Primary Metal and Metal Product Manufacturing,Clerical and administrative ,General Clerical ,Entre 20 e 199,Sim,Multiple family household,Between 1 and 5 years,Regional,30%,Discordo totalmente,Discordo em parte,Discordo totalmente,Discordo totalmente,Concordo em parte,Concordo em parte,70%,Rarely or never ,,,,,,,90%,50% - Cerca de metade do meu tempo,Discordo totalmente,Discordo totalmente,Discordo totalmente,Im 50% more productive when working remotely (or more),6,8,1,2,0.5,9.0,4.0,4.0,Gestão inadequada,Dificuldade em colaborar remotamente,Gestão inadequada,Falta de motivação,Gestão inadequada,"Meu espaço de trabalho (ex. cadeira adequada, iluminação, níveis de ruído, instalações)",A gestão desencoraja o trabalho remoto,"Minha situação de vida (ex. localização, tamanho da casa, com quem vivo)",Segurança cibernética,Responsabilidades de cuidado,Software e sistemas da minha organização,Responsabilidades de cuidado,A gestão desencoraja o trabalho remoto,Responsabilidades de cuidado,"Equipamento de TI (computador, impressora, etc.)","Meu espaço de trabalho (ex. cadeira adequada, iluminação, níveis de ruído, instalações)",Tenho tarefas que não podem ser feitas remotamente,Falta de motivação,A gestão desencoraja o trabalho remoto,"Minha situação de vida (ex. localização, tamanho da casa, com quem vivo)",Meu equilíbrio vida-trabalho,Meus relacionamentos de trabalho,Gestão de minhas responsabilidades familiares,Minhas oportunidades de socializar,Minha satisfação no trabalho,Meus relacionamentos de trabalho,Meu equilíbrio vida-trabalho,Minhas oportunidades de aprendizado no trabalho,Meu equilíbrio vida-trabalho,Minhas oportunidades de aprendizado no trabalho,Meu bem-estar mental,Minhas oportunidades de socializar
1357,1960,Feminino,Administrative and Support Services,Administrative Services,Clerical and administrative ,General Clerical ,Entre 1 e 4,Não,Casal sem filhos dependentes,More than 5 years,Regional,50% - Passei cerca de metade do meu tempo trabalhando remotamente,Concordo em parte,Concordo em parte,Nem concordo nem discordo,Concordo em parte,Concordo em parte,Concordo em parte,50% - Cerca de metade do meu tempo,100% - I spent all of my time remote working,Concordo em parte,Concordo em parte,Concordo em parte,Concordo totalmente,Concordo em parte,Concordo totalmente,100% - Todo o meu tempo,80%,Concordo em parte,Concordo em parte,Concordo totalmente,Minha produtividade é aproximadamente a mesma quando trabalho remotamente,0.5,4,2,2,0.5,4.0,2.0,2.0,"Equipamento de TI (computador, impressora, etc.)",Gestão inadequada,Segurança cibernética,Sentimento de exclusão e/ou isolamento,"Meu espaço de trabalho (ex. cadeira adequada, iluminação, níveis de ruído, instalações)",Gestão inadequada,Sentimento de exclusão e/ou isolamento,Gestão inadequada,Segurança cibernética,Falta de motivação,"Meu espaço de trabalho (ex. cadeira adequada, iluminação, níveis de ruído, instalações)",Responsabilidades de cuidado,"Equipamento de TI (computador, impressora, etc.)",A gestão desencoraja o trabalho remoto,Falta de habilidades de trabalho remoto,Falta de motivação,"Meu espaço de trabalho (ex. cadeira adequada, iluminação, níveis de ruído, instalações)",Falta de motivação,"Minha situação de vida (ex. localização, tamanho da casa, com quem vivo)",A gestão desencoraja o trabalho remoto,Gestão de minhas responsabilidades familiares,Preparação para o trabalho e deslocamento,Gestão de meus compromissos pessoais,Meus relacionamentos de trabalho,Minha satisfação no trabalho,Meus relacionamentos de trabalho,O número de horas que trabalho,Minhas oportunidades de aprendizado no trabalho,Minha satisfação no trabalho,Minhas oportunidades de aprendizado no trabalho,Minha satisfação no trabalho,Gestão de meus compromissos pessoais
1358,1974,Feminino,Financial and Insurance Services,Insurance and Superannuation Funds,Sales ,Sales Representatives and Agents,More than 200,Não,Single person,Between 1 and 5 years,Metropolitana,Rarely or never ,,,,,,,I would not have preferred to work remotely ,100% - I spent all of my time remote working,Nem concordo nem discordo,Concordo em parte,Discordo em parte,Concordo em parte,Discordo totalmente,Concordo totalmente,Menos de 10% do meu tempo,30%,Concordo totalmente,Concordo totalmente,Concordo totalmente,Im 50% less productive when working remotely (or less),2,7,10,5,0.0,7.0,8.0,9.0,Sentimento de exclusão e/ou isolamento,"Equipamento de TI (computador, impressora, etc.)",Sentimento de exclusão e/ou isolamento,Conectividade (conexão à internet),Sentimento de exclusão e/ou isolamento,Software e sistemas da minha organização,Sentimento de exclusão e/ou isolamento,Conectividade (conexão à internet),Dificuldade em colaborar remotamente,Segurança cibernética,Dificuldade em colaborar remotamente,"Meu espaço de trabalho (ex. cadeira adequada, iluminação, níveis de ruído, instalações)",Dificuldade em colaborar remotamente,"Equipamento de TI (computador, impressora, etc.)",Dificuldade em colaborar remotamente,Segurança cibernética,Falta de motivação,Segurança cibernética,"Minha situação de vida (ex. localização, tamanho da casa, com quem vivo)",Tenho tarefas que não podem ser feitas remotamente,Preparação para o trabalho e deslocamento,Meus relacionamentos de trabalho,Preparação para o trabalho e deslocamento,Meus relacionamentos de trabalho,Minhas despesas diárias,Meus relacionamentos de trabalho,Meu equilíbrio vida-trabalho,Meu bem-estar mental,Meu equilíbrio vida-trabalho,Meus relacionamentos pessoais,Minhas despesas diárias,Meu bem-estar mental
1359,1975,Feminino,Public Administration and Safety,Public Administration,Clerical and administrative ,General Clerical ,Entre 5 e 19,Sim,Casal sem filhos dependentes,More than 5 years,Metropolitana,60%,Concordo em parte,Nem concordo nem discordo,Concordo em parte,Concordo totalmente,Concordo totalmente,Concordo em parte,40%,40%,Concordo totalmente,Concordo totalmente,Nem concordo nem discordo,Nem concordo nem discordo,Concordo totalmente,Concordo totalmente,40%,40%,Nem concordo nem discordo,Nem concordo nem discordo,Concordo totalmente,Im 40% more productive when working remotely,2,6,5,2,3.0,6.0,8.0,6.0,"Equipamento de TI (computador, impressora, etc.)",Gestão inadequada,Conectividade (conexão à internet),Gestão inadequada,"Meu espaço de trabalho (ex. cadeira adequada, iluminação, níveis de ruído, instalações)",Tenho tarefas que não podem ser feitas remotamente,A gestão desencoraja o trabalho remoto,Falta de habilidades de trabalho remoto,Responsabilidades de cuidado,Falta de motivação,Tenho tarefas que não podem ser feitas remotamente,Responsabilidades de cuidado,"Minha situação de vida (ex. localização, tamanho da casa, com quem vivo)",Falta de habilidades de trabalho remoto,Responsabilidades de cuidado,Falta de motivação,Segurança cibernética,Falta de habilidades de trabalho remoto,Falta de motivação,"Minha situação de vida (ex. localização, tamanho da casa, com quem vivo)",Meu equilíbrio vida-trabalho,O número de horas que trabalho,Minhas oportunidades de socializar,Gestão de minhas responsabilidades familiares,Gestão de minhas responsabilidades familiares,Meus relacionamentos pessoais,Gestão de meus compromissos pessoais,Meu equilíbrio vida-trabalho,Minha satisfação no trabalho,O número de horas que trabalho,Minhas despesas diárias,Gestão de meus compromissos pessoais
1360,1971,Masculino,Retail Trade,Food Retailing,Managers,Specialist Managers,More than 200,Sim,Casal com filhos dependentes,Between 1 and 5 years,Metropolitana,50% - Passei cerca de metade do meu tempo trabalhando remotamente,Concordo totalmente,Concordo totalmente,Concordo em parte,Concordo totalmente,Concordo em parte,Concordo em parte,50% - Cerca de metade do meu tempo,50% - Passei cerca de metade do meu tempo trabalhando remotamente,Concordo totalmente,Concordo totalmente,Concordo totalmente,Concordo totalmente,Concordo em parte,Nem concordo nem discordo,50% - Cerca de metade do meu tempo,70%,Concordo em parte,Concordo em parte,Concordo em parte,Im 10% more productive when working remotely,0,10,3,1,0.0,10.0,3.0,1.0,Gestão inadequada,Sentimento de exclusão e/ou isolamento,Sentimento de exclusão e/ou isolamento,Falta de motivação,Conectividade (conexão à internet),Software e sistemas da minha organização,"Minha situação de vida (ex. localização, tamanho da casa, com quem vivo)",Sentimento de exclusão e/ou isolamento,Falta de motivação,Segurança cibernética,"Meu espaço de trabalho (ex. cadeira adequada, iluminação, níveis de ruído, instalações)",Dificuldade em colaborar remotamente,Dificuldade em colaborar remotamente,"Minha situação de vida (ex. localização, tamanho da casa, com quem vivo)",Falta de habilidades de trabalho remoto,Falta de motivação,"Meu espaço de trabalho (ex. cadeira adequada, iluminação, níveis de ruído, instalações)",Segurança cibernética,"Minha situação de vida (ex. localização, tamanho da casa, com quem vivo)",A gestão desencoraja o trabalho remoto,Preparação para o trabalho e deslocamento,O número de horas que trabalho,Minhas oportunidades de socializar,Meu bem-estar mental,Gestão de minhas responsabilidades familiares,Meus relacionamentos de trabalho,Minhas oportunidades de aprendizado no trabalho,Gestão de meus compromissos pessoais,Minhas despesas diárias,Meu equilíbrio vida-trabalho,Meu bem-estar mental,Meus relacionamentos pessoais
